,Unnamed: 0,Overall Test Number,Algorithm,Map Type,Map Id,Start Point,Goal Point,Test Number,Iteration,Timestep,Num Collision Checks,Batch Size,Cumulative Num Sampled,Current Path Cost,Any Path Found
473,473,30473,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",3,51,2.134471760601163,55,20,52,311.14856898762685,1
474,474,30474,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",4,57,2.197619543880582,63,20,58,343.6087080923933,1
475,475,30475,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",0,64,1.3309550356489055,83,20,65,366.9686442745592,1
476,476,30476,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",1,154,3.0656898092847698,166,20,155,310.457917595529,1
477,477,30477,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",2,112,2.048992069329998,122,20,113,302.08800105320887,1
478,478,30478,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",3,212,5.178734581658072,239,20,213,286.17145194044593,1
479,479,30479,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",4,22,1.2685689737288428,27,20,23,289.03797756936723,1
480,480,30480,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",0,52,1.682308126167722,75,40,53,363.5498714716073,1
481,481,30481,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",1,164,5.291162611550295,213,40,165,318.94100720215755,1
482,482,30482,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",2,44,2.768034456434,54,40,45,337.7994998337528,1
483,483,30483,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",3,19,1.6172210283714135,24,40,20,358.0298385009553,1
484,484,30484,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",4,87,2.9872262224393387,99,40,88,312.1351334597957,1
485,485,30485,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",0,36,1.3414317180602024,41,40,37,284.0164218143884,1
486,486,30486,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",1,94,1.9597173740355442,108,40,95,309.68494618230983,1
487,487,30487,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",2,64,1.5393830348936985,73,40,65,313.61095503335804,1
488,488,30488,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",3,183,4.100361566731162,219,40,184,292.80004329363834,1
489,489,30489,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",4,54,1.477231960484214,71,40,55,304.64746276990604,1
490,490,30490,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",0,131,4.213227888678645,156,80,132,331.86582308489176,1
491,491,30491,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",1,22,2.8143207040778146,29,80,23,330.03932334595976,1
492,492,30492,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",2,100,3.6211956945410715,120,80,101,333.67199671558444,1
493,493,30493,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",3,64,2.3190684824906933,79,80,65,359.6438158648107,1
494,494,30494,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",4,26,3.747996202204543,34,80,27,349.61938263585364,1
495,495,30495,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",0,75,2.299522899584681,80,80,76,343.17121522315614,1
496,496,30496,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",1,36,1.8391347920678796,46,80,37,283.62540679339537,1
497,497,30497,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",2,114,2.7315129082474567,132,80,115,317.389226806761,1
498,498,30498,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",3,31,1.7018273513588764,37,80,32,330.7526198980486,1
499,499,30499,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",4,78,2.314484901636424,83,80,79,286.4294658248202,1
500,500,30500,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",0,45,3.557061883981953,54,100,46,329.0738046983348,1
501,501,30501,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",1,119,4.63296673017336,124,100,120,343.1394097258101,1
502,502,30502,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",2,18,3.425008151109944,23,100,19,306.4287221508024,1
503,503,30503,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",3,42,2.3720564687980845,51,100,43,364.2413653843827,1
504,504,30504,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",4,61,3.7764241892976917,69,100,62,346.9275033086771,1
505,505,30505,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",0,116,2.914357192724528,151,100,117,294.1713196942883,1
506,506,30506,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",1,29,1.7807349629358653,33,100,30,306.4875436417664,1
507,507,30507,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",2,83,2.2771512336687447,92,100,84,365.8492830340892,1
508,508,30508,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",3,58,1.9651647276834847,71,100,59,291.78907496085696,1
509,509,30509,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",4,97,3.45466183643007,129,100,98,357.4571858066634,1
510,510,30510,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",0,62,1.8718668340000977,92,300,63,404.1245676976125,1
511,511,30511,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",1,68,3.858886559693352,72,300,69,322.5970583712559,1
512,512,30512,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",2,27,4.445679021443313,34,300,28,329.9031758717558,1
513,513,30513,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",3,24,4.444704306687301,29,300,25,302.1741978218935,1
514,514,30514,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",4,23,4.587996558844342,26,300,24,339.7802966887556,1
515,515,30515,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",0,128,3.993314852520463,157,300,129,295.05349480474626,1
516,516,30516,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",1,47,2.1490442320225496,57,300,48,285.1757770544564,1
517,517,30517,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",2,50,2.1684532328961152,56,300,51,282.1607421796564,1
518,518,30518,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",3,104,3.356869766968093,124,300,105,294.88658614188006,1
519,519,30519,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",4,39,2.571197102325759,45,300,40,294.3784240132338,1
520,520,30520,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",0,45,4.374845516204054,51,600,46,312.0303763043504,1
521,521,30521,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",1,37,1.9334607509003563,42,600,38,354.8131907032194,1
522,522,30522,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",2,88,5.3556973304126245,109,600,89,344.0350285944639,1
523,523,30523,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",3,17,4.577625819556459,18,600,18,319.7605525113282,1
524,524,30524,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",4,24,4.870052126549289,30,600,25,305.7717245319888,1
525,525,30525,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",0,85,3.0382860996898033,116,600,86,324.02262284433755,1
526,526,30526,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",1,77,3.198845467116409,83,600,78,309.8366193144354,1
527,527,30527,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",2,38,3.3261847964831284,44,600,39,312.1462043692133,1
528,528,30528,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",3,122,4.501585113198368,153,600,123,297.09399151011434,1
529,529,30529,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",4,48,3.3727940789767197,61,600,49,328.11440281080473,1
530,530,30530,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",0,52,5.037040022514865,63,1000,53,320.04982718208294,1
531,531,30531,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",1,74,2.9289548958596057,92,1000,75,371.31473808240673,1
532,532,30532,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",2,40,2.252195231980533,46,1000,41,377.0610937591629,1
533,533,30533,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",3,52,5.6645456202904665,66,1000,53,298.8823514273553,1
534,534,30534,NRRT*,multibugtrap,28,"[104, 41]","[196, 196]",4,57,3.3515670834293663,69,1000,58,361.32019232792186,1
535,535,30535,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",0,63,3.4350264462101205,80,1000,64,280.0783544013575,1
536,536,30536,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",1,50,3.3210910352337106,60,1000,51,289.14712413925986,1
537,537,30537,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",2,28,3.3979347028768894,32,1000,29,294.5169249392001,1
538,538,30538,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",3,96,4.058986572269284,114,1000,97,283.1866943683807,1
539,539,30539,NRRT*,multibugtrap,28,"[59, 247]","[193, 12]",4,30,2.8223852629619026,35,1000,31,285.9777488877092,1
540,540,30540,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",0,116,1.9152157332569864,117,5,117,288.6831582614801,1
541,541,30541,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",1,80,1.3307618443167348,93,5,81,297.19143655274877,1
542,542,30542,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",2,22,0.8889687601721427,27,5,23,313.61355997067983,1
543,543,30543,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",3,16,1.6455147290413428,19,5,17,303.58590378310726,1
544,544,30544,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",4,82,2.479900661893865,95,5,83,310.1304537907855,1
545,545,30545,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",0,432,16.72708797454834,492,5,433,331.1334029240141,1
546,546,30546,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",1,51,0.1677576899528503,61,5,52,380.32147578216257,1
547,547,30547,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",2,168,2.4752798080444336,213,5,169,326.81941836013465,1
548,548,30548,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",3,108,0.8878015279769897,138,5,109,322.0456317332405,1
549,549,30549,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",4,62,0.26347768306732167,77,5,63,358.27506276346907,1
550,550,30550,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",0,139,2.750007913546241,181,10,140,281.3815831137487,1
551,551,30551,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",1,45,1.775434638619112,61,10,46,305.21969939000087,1
552,552,30552,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",2,27,1.487128094929325,36,10,28,309.151226346677,1
553,553,30553,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",3,97,1.7849861956418567,127,10,98,353.82311943977766,1
554,554,30554,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",4,131,2.8864719431577797,156,10,132,292.8717829863845,1
555,555,30555,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",0,73,0.40584826469421376,80,10,74,433.47787719752,1
556,556,30556,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",1,138,1.5620149970054626,162,10,139,329.7718443430944,1
557,557,30557,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",2,75,0.4484755396842955,96,10,76,331.5575477439113,1
558,558,30558,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",3,335,9.931848227977753,342,10,336,301.6287647611692,1
559,559,30559,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",4,58,0.2660370469093321,69,10,59,357.3211069116064,1
560,560,30560,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",0,78,1.90722558480276,81,20,79,303.3634592482572,1
561,561,30561,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",1,31,1.08326210319794,31,20,32,320.0969517550842,1
562,562,30562,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",2,64,1.7652412412740128,84,20,65,302.59416457441694,1
563,563,30563,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",3,26,2.0616337882724496,31,20,27,312.2318247524902,1
564,564,30564,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",4,62,2.305924557372639,70,20,63,313.61122860622623,1
565,565,30565,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",0,97,0.7473739385604858,109,20,98,352.2821999220849,1
566,566,30566,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",1,144,1.8030205965042114,167,20,145,367.26283470268174,1
567,567,30567,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",2,219,4.24740082025528,244,20,220,300.10205921103875,1
568,568,30568,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",3,73,0.38378226757049544,85,20,74,379.0693832160245,1
569,569,30569,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",4,64,0.27843421697616577,80,20,65,336.4563948004469,1
570,570,30570,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",0,27,1.6326282663195764,34,40,28,328.8894266482713,1
571,571,30571,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",1,206,5.722909711524555,249,40,207,284.8949782834014,1
572,572,30572,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",2,14,3.0448048438793807,18,40,15,306.79834238825885,1
573,573,30573,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",3,75,3.4661546673542647,82,40,76,282.5849144466735,1
574,574,30574,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",4,79,2.1034015459864768,105,40,80,320.47504221155145,1
575,575,30575,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",0,101,0.8303866982460022,138,40,102,314.76768090953595,1
576,576,30576,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",1,356,11.373310804367065,395,40,357,310.51939407951136,1
577,577,30577,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",2,126,1.2987400889396667,148,40,127,319.3803366278259,1
578,578,30578,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",3,78,0.4831339716911315,94,40,79,310.5094151515517,1
579,579,30579,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",4,149,1.9219712018966675,187,40,150,332.57546129041936,1
580,580,30580,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",0,30,3.089716824508348,38,80,31,307.47045576746484,1
581,581,30581,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",1,61,1.867341403469387,72,80,62,362.9083427432751,1
582,582,30582,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",2,61,3.3122570242649703,76,80,62,273.08447670134717,1
583,583,30583,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",3,113,2.63596702049667,144,80,114,347.0410392181208,1
584,584,30584,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",4,19,3.0322890610236533,21,80,20,294.1431445700498,1
585,585,30585,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",0,75,0.43831157684326155,87,80,76,337.92732913745823,1
586,586,30586,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",1,72,0.4097342491149901,82,80,73,366.4506297463817,1
587,587,30587,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",2,215,4.046346724033355,277,80,216,330.78596911997016,1
588,588,30588,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",3,286,7.335174322128296,362,80,287,324.10597053016767,1
589,589,30589,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",4,223,4.342500686645506,272,80,224,362.10316623381635,1
590,590,30590,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",0,48,3.5273088491841578,63,100,49,294.16662507026143,1
591,591,30591,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",1,51,2.4389053422083253,51,100,52,325.42937631867744,1
592,592,30592,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",2,27,3.929330947338373,33,100,28,304.66753042011675,1
593,593,30593,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",3,50,2.6071815847676882,71,100,51,322.86075578288614,1
594,594,30594,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",4,44,3.4869872414285066,56,100,45,310.7375263685803,1
595,595,30595,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",0,57,0.23500013351440413,68,100,58,346.8715207551263,1
596,596,30596,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",1,127,1.351243257522583,140,100,128,341.1489816366252,1
597,597,30597,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",2,161,2.2057886123657227,193,100,162,328.5593027585644,1
598,598,30598,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",3,88,0.6013056635856626,106,100,89,352.98085231524794,1
599,599,30599,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",4,159,2.193836152553558,187,100,160,424.9200007316069,1
600,600,30600,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",0,98,2.6386549293148227,102,300,99,320.6129074903698,1
601,601,30601,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",1,73,4.351004551763175,95,300,74,290.52358906297025,1
602,602,30602,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",2,134,6.610750759890552,172,300,135,287.430900463885,1
603,603,30603,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",3,101,5.509239007663186,132,300,102,317.35297792582855,1
604,604,30604,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",4,78,3.3250454695924416,90,300,79,360.6528274887909,1
605,605,30605,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",0,144,1.783430814743042,182,300,145,378.35004018268455,1
606,606,30606,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",1,181,2.8521961569786063,225,300,182,310.502913194555,1
607,607,30607,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",2,166,2.3616700172424316,195,300,167,342.1732860472137,1
608,608,30608,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",3,291,7.659030139446257,357,300,292,294.55639005866544,1
609,609,30609,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",4,353,11.173337638378143,447,300,354,325.63818675739185,1
610,610,30610,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",0,22,4.040001782134988,31,600,23,299.35571273270955,1
611,611,30611,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",1,86,4.632002326206186,113,600,87,296.9063251860098,1
612,612,30612,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",2,59,2.745323353551982,63,600,60,327.5868387125936,1
613,613,30613,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",3,46,2.6236374314061384,56,600,47,326.5415152994005,1
614,614,30614,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",4,103,3.968624681438901,124,600,104,343.6409363327758,1
615,615,30615,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",0,75,0.4506561756134032,82,600,76,335.45870472328374,1
616,616,30616,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",1,117,1.1482552886009216,138,600,118,310.7308361622258,1
617,617,30617,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",2,44,0.10586839914321886,55,600,45,355.0472304128144,1
618,618,30618,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",3,66,0.3426055312156677,79,600,67,338.54190613205304,1
619,619,30619,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",4,215,4.120995819568636,237,600,216,311.8968077159543,1
620,620,30620,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",0,105,5.862753944244905,116,1000,106,310.4832567735465,1
621,621,30621,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",1,40,5.151557261194949,48,1000,41,292.57179391468037,1
622,622,30622,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",2,224,9.649353486091961,306,1000,225,294.9761188282401,1
623,623,30623,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",3,52,6.135560186614681,65,1000,53,316.7804385025588,1
624,624,30624,NRRT*,bugtrap,37,"[122, 34]","[111, 214]",4,12,6.13227022439904,12,1000,13,310.1583073952845,1
625,625,30625,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",0,126,1.293942153453827,147,1000,127,362.61975861670635,1
626,626,30626,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",1,227,4.517143607139589,268,1000,228,364.4189475230148,1
627,627,30627,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",2,176,2.7103850841522217,255,1000,177,319.1356149904664,1
628,628,30628,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",3,158,2.1527087688446045,191,1000,159,331.0088505398804,1
629,629,30629,NRRT*,bugtrap,37,"[12, 242]","[248, 110]",4,255,5.8221412897109985,299,1000,256,308.231946503238,1
